Hour,Chaetognatha,Medusae,Echinodermata,Shrimp,Copepoda,Appendicularia,Noctiluca,Temp_C,Sal
2022/3/2 1:00,0,0.032258065,0,0,1.322580645,0,7.322580645,18.35,29.225
2022/3/2 2:00,0,0,0,0,0.246478873,0,6.971830986,17.99,29.3525
2022/3/2 3:00,0.032258065,0,0,0.032258065,0.451612903,0,5.838709677,17.985,29.3675
2022/3/2 4:00,0.03164557,0.063291139,0,0.03164557,0.221518987,0,5.632911392,18.28,29.325
2022/3/2 5:00,0.035211268,0.035211268,0,0,0.246478873,0,4.154929577,18.9625,29.1575
2022/3/2 6:00,0,0.045045045,0,0,0.135135135,0,1.261261261,19.69,29.0575
2022/3/2 7:00,0,0,0,0,0.111940299,0,2.276119403,20.2975,28.95
2022/3/2 8:00,0,0,0,0,0.076923077,0,3.615384615,20.035,28.8475
2022/3/2 9:00,0,0,0,0,0.789473684,0,7.993421053,19.515,28.79
2022/3/2 10:00,0.0625,0.03125,0,0,0.5,0,7.625,19.235,28.8725
2022/3/2 11:00,0,0.064935065,0,0,0.714285714,0,6.688311688,19.09,28.9875
2022/3/2 12:00,0.035714286,0.107142857,0,0,0.607142857,0,6.535714286,18.66,29.2
2022/3/2 13:00,0.15503876,0,0,0.03875969,0.736434109,0,4.728682171,19.0975,29.1025
2022/3/2 14:00,0.086206897,0.215517241,0,0,0.948275862,0,4.439655172,18.8825,29.045
2022/3/2 15:00,0.04,0.24,0,0,1.04,0,4.24,18.42,29.1125
2022/3/2 16:00,0.068027211,0.102040816,0,0,0.544217687,0,5.204081633,18.305,29.1175
2022/3/2 17:00,0.071942446,0.035971223,0,0,0.467625899,0,5.323741007,18.595,28.9325
2022/3/2 18:00,0.12,0.08,0,0,0.72,0,4.64,19.135,28.845
2022/3/2 19:00,0,0.034965035,0,0,0.699300699,0,5.20979021,19.345,28.8125
2022/3/2 20:00,0.03030303,0.181818182,0,0.03030303,0.939393939,0,7.545454545,19.06,28.825
2022/3/2 21:00,0.0390625,0.234375,0,0,0.5859375,0,7.734375,18.6625,28.8675
2022/3/2 22:00,0.106382979,0.141843972,0,0,1.028368794,0,6.524822695,18.7075,28.8925
2022/3/2 23:00,0.037037037,0.444444444,0,0,0.481481481,0,9.111111111,18.77,28.8925
2022/3/3 0:00,0,0.430463576,0,0,0.264900662,0,6.655629139,18.6975,28.9175
2022/3/3 1:00,0,0.291970803,0,0,0.583941606,0.03649635,4.343065693,18.7525,28.805
2022/3/3 2:00,0.031446541,0.125786164,0,0,0.283018868,0,5.911949686,18.67,28.62
2022/3/3 3:00,0.030487805,0.182926829,0,0,0.213414634,0.030487805,8.963414634,18.6775,28.555
2022/3/3 4:00,0,0.029239766,0,0,0.497076023,0.029239766,5.204678363,18.755,28.555
2022/3/3 5:00,0,0.083798883,0,0,0.139664804,0,4.581005587,18.8275,28.6075
2022/3/3 6:00,0.028248588,0,0,0,0.028248588,0,5.310734463,19.155,28.4625
2022/3/3 7:00,0.027932961,0.027932961,0,0,0.027932961,0,4.553072626,19.53,28.445
2022/3/3 8:00,0.027932961,0.083798883,0,0,0.251396648,0,10.1396648,19.9975,28.56
2022/3/3 9:00,0.136986301,0.308219178,0,0,1.369863014,0.239726027,23.80136986,20.0025,28.5275
2022/3/3 10:00,0.056497175,0.282485876,0,0,1.723163842,0.254237288,27.20338983,19.7775,28.4875
2022/3/3 11:00,0,0.028409091,0,0,1.221590909,0.255681818,21.78977273,19.8,28.4275
2022/3/3 12:00,0.056179775,0.224719101,0,0.028089888,2.247191011,0.224719101,22.97752809,19.7725,28.45
2022/3/3 13:00,0.055865922,0.195530726,0,0,1.703910615,0.139664804,18.01675978,20.325,28.4425
2022/3/3 14:00,0.056497175,0.141242938,0,0,1.440677966,0.084745763,12.90960452,20.9025,27.8225
2022/3/3 15:00,0,0.142857143,0,0,0.971428571,0,8.2,20.815,27.16
2022/3/3 16:00,0,0.056818182,0,0,0.9375,0.028409091,8.465909091,20.69,27.0775
2022/3/3 17:00,0.084269663,0.028089888,0,0,0.814606742,0,9.241573034,20.4425,26.8875
2022/3/3 18:00,0.058823529,0.058823529,0,0,0.705882353,0.058823529,6.882352941,20.0075,26.745
2022/3/3 19:00,0,0.074074074,0,0,0.518518519,0,6.740740741,19.78,26.69
2022/3/3 20:00,0,0.036764706,0,0,0.036764706,0,1.764705882,19.9775,26.795
2022/3/3 21:00,0,0,0,0,0,0,0,20.1125,26.9675
2022/3/3 22:00,0,0,0,0,0,0,0,19.93,27.085
2022/3/3 23:00,0,0,0,0,0.058139535,0,0.11627907,19.8025,27.07
2022/3/4 0:00,0,0,0,0,0.149700599,0,1.467065868,19.675,26.8975
2022/3/4 1:00,0,0,0,0,0.437956204,0,3.321167883,19.36,26.0775
2022/3/4 2:00,0,0,0,0,0.06993007,0,3.356643357,19.2825,25.295
2022/3/4 3:00,0,0.03164557,0,0,0.253164557,0,2.753164557,19.9625,26.0775
2022/3/4 4:00,0,0,0,0,0.266272189,0,3.284023669,20.05,25.5475
2022/3/4 5:00,0,0.028735632,0,0,0.201149425,0,2.586206897,20.0775,25.0725
2022/3/4 6:00,0,0,0,0,0.209580838,0,1.137724551,20.0575,24.89
2022/3/4 7:00,0,0,0,0,0.057142857,0,0.314285714,20.1775,25.105
2022/3/4 8:00,0,0,0,0,1.711711712,0,1.936936937,20.1425,25.0325
2022/3/4 9:00,0,0.087209302,0,0,0.058139535,0,4.476744186,20.06,25.2825
2022/3/4 10:00,0.028089888,0.028089888,0,0,0.140449438,0,2.02247191,20.02,25.4075
2022/3/4 11:00,0,0,0,0,0,0,0.505617978,19.8175,25.8625
2022/3/4 12:00,0,0,0,0,0.027932961,0,2.541899441,19.8625,26.0775
2022/3/4 13:00,0,0,0,0,0.141242938,0,0.734463277,19.6725,25.9475
2022/3/4 14:00,0.028571429,0,0,0,0.2,0,4.657142857,19.39,25.6525
2022/3/4 15:00,0.059171598,0.029585799,0,0,0.562130178,0,4.349112426,19.0925,25.525
2022/3/4 16:00,0.028571429,0,0,0,1.171428571,0,6.942857143,19.325,25.855
2022/3/4 17:00,0.029069767,0,0,0,1.191860465,0,5.465116279,19.3175,25.5275
2022/3/4 18:00,0,0,0,0,0.220588235,0,0.294117647,19.135,25.7475
2022/3/4 19:00,0,0,0,0,0.066666667,0,0.066666667,19.1875,25.8775
2022/3/4 20:00,0,0,0,0,0.091463415,0,0.487804878,19.3025,26.0025
2022/3/4 21:00,0,0,0,0,0.03125,0,1.09375,18.9275,26.6575
2022/3/4 22:00,0,0,0,0,0.035971223,0,3.021582734,18.715,26.895
2022/3/4 23:00,0,0,0,0,0.064935065,0,3.116883117,18.865,26.655
2022/3/5 0:00,0,0,0,0,0.357142857,0,12.62987013,18.7975,26.74
2022/3/5 1:00,0.033557047,0.033557047,0,0,0.604026846,0,14.59731544,18.5775,27.1475
2022/3/5 2:00,0.068965517,0.034482759,0,0,0.620689655,0,15.13793103,18.3675,27.6025
2022/3/5 3:00,0.202312139,0.144508671,0,0,1.676300578,0.057803468,20.34682081,18.35,27.6475
2022/3/5 4:00,0.086705202,0.144508671,0,0,1.502890173,0.057803468,34.16184971,18.475,27.435
2022/3/5 5:00,0.111731844,0.139664804,0,0,2.067039106,0.055865922,38.74301676,18.69,27.115
2022/3/5 6:00,0.028089888,0.084269663,0,0,1.179775281,0.028089888,31.91011236,18.735,27.0525
2022/3/5 7:00,0,0.055865922,0,0,0.921787709,0.027932961,40.44692737,19.005,26.6525
2022/3/5 8:00,0,0,0,0,0.893854749,0.055865922,32.96089385,19.1025,26.6375
2022/3/5 9:00,0.056179775,0.028089888,0,0,1.657303371,0.056179775,40.30898876,19.1025,26.785
2022/3/5 10:00,0.027932961,0.027932961,0,0,2.653631285,0.083798883,40.78212291,18.8475,27.2525
2022/3/5 11:00,0.196629213,0.140449438,0,0,3.174157303,0.308988764,42.02247191,19.0775,26.9825
2022/3/5 12:00,0.083798883,0.223463687,0,0,2.569832402,0.391061453,46.70391061,19.4775,26.685
2022/3/5 13:00,0.140449438,0.028089888,0,0,2.02247191,0.196629213,50.42134831,19.38,26.8125
2022/3/5 14:00,0.055865922,0.083798883,0,0,1.56424581,0.167597765,52.68156425,18.935,27.1975
2022/3/5 15:00,0,0.111731844,0,0,1.368715084,0.055865922,52.23463687,18.9,27.295
2022/3/5 16:00,0.084269663,0.056179775,0,0,2.471910112,0.196629213,39.69101124,19.1475,27.1425
2022/3/5 17:00,0.111731844,0.167597765,0,0,2.51396648,0.167597765,35.97765363,19.115,27.1675
2022/3/5 18:00,0.252808989,0.168539326,0,0,2.5,0.196629213,47.41573034,19.1625,27.1575
2022/3/5 19:00,0.139664804,0.251396648,0,0,4.497206704,0.083798883,56.00558659,19.22,27.0725
2022/3/5 20:00,0.027932961,0.167597765,0,0,2.122905028,0.139664804,45.86592179,19.2625,27.025
2022/3/5 21:00,0.140449438,0.112359551,0,0,2.612359551,0.168539326,42.58426966,19.1275,27.16
2022/3/5 22:00,0.111731844,0.167597765,0,0,2.932960894,0.083798883,43.63128492,19.0475,27.145
2022/3/5 23:00,0.056179775,0.112359551,0,0,4.494382022,0.112359551,40.78651685,18.9875,27.225
2022/3/6 0:00,0.168539326,0.168539326,0,0,3.764044944,0.337078652,38.3988764,19.0375,27.2325
2022/3/6 1:00,0.252808989,0.140449438,0,0,2.640449438,0.224719101,39.66292135,18.9225,27.405
2022/3/6 2:00,0.167597765,0.139664804,0,0,2.709497207,0.30726257,52.34636872,18.81,27.5775
2022/3/6 3:00,0.167597765,0.083798883,0,0,3.379888268,0.167597765,35.86592179,18.91,27.5325
2022/3/6 4:00,0.196629213,0.224719101,0,0,4.382022472,0.337078652,54.52247191,18.88,27.695
2022/3/6 5:00,0.083798883,0.111731844,0,0,4.413407821,0.167597765,59.32960894,19.2425,27.59
2022/3/6 6:00,0.112359551,0.140449438,0,0,3.45505618,0.168539326,44.24157303,19.5025,27.515
2022/3/6 7:00,0.111731844,0.139664804,0,0,1.87150838,0.363128492,46.2849162,19.655,27.425
2022/3/6 8:00,0,0.084269663,0,0,1.685393258,0.056179775,37.80898876,19.855,27.2625
2022/3/6 9:00,0.027932961,0.055865922,0,0,2.765363128,0.111731844,36.08938547,19.735,27.065
2022/3/6 10:00,0.027932961,0.055865922,0,0,2.597765363,0.251396648,47.09497207,19.7575,27.01
2022/3/6 11:00,0.028089888,0.112359551,0,0,2.471910112,0.084269663,42.38764045,19.8525,26.945
2022/3/6 12:00,0.027932961,0.027932961,0,0,1.899441341,0.195530726,36.00558659,19.8975,26.8475
2022/3/6 13:00,0.028089888,0.168539326,0,0,1.348314607,0.056179775,32.35955056,20.295,26.7775
2022/3/6 14:00,0.055865922,0.055865922,0,0.027932961,1.201117318,0.027932961,26.39664804,21.135,26.7975
2022/3/6 15:00,0.112359551,0.056179775,0,0,1.264044944,0.028089888,32.21910112,21.5675,26.705
2022/3/6 16:00,0.056179775,0.112359551,0,0,1.095505618,0.056179775,42.38764045,21.0125,26.5125
2022/3/6 17:00,0.083798883,0.055865922,0,0,1.620111732,0.055865922,42.31843575,21.3975,26.3525
2022/3/6 18:00,0.028089888,0.084269663,0,0,1.179775281,0.084269663,44.63483146,21.0525,26.1975
2022/3/6 19:00,0.027932961,0.94972067,0.027932961,0,2.960893855,0.055865922,37.45810056,20.2875,25.95
2022/3/6 20:00,0.056497175,0.028248588,0,0,0.423728814,0.056497175,15.76271186,20.3,25.9925
2022/3/6 21:00,0,0.057142857,0,0,0.428571429,0,9,20.3525,26.1075
2022/3/6 22:00,0,0.055865922,0,0,0.391061453,0,18.51955307,20.175,26.2025
2022/3/6 23:00,0,0,0,0,0.196629213,0,7.387640449,20.2875,26.3225
2022/3/7 0:00,0,0.055865922,0,0,0.391061453,0,22.54189944,20.3625,26.4475
2022/3/7 1:00,0,0.196629213,0,0,0.224719101,0.028089888,40.47752809,20.3025,26.5225
2022/3/7 2:00,0,0.167597765,0,0,1.229050279,0,58.29608939,20.125,26.5575
2022/3/7 3:00,0,0.280898876,0,0,1.853932584,0.140449438,53.08988764,19.945,26.5
2022/3/7 4:00,0,0.363128492,0,0,3.631284916,0.167597765,48.99441341,19.82,26.3225
2022/3/7 5:00,0.139664804,0.251396648,0,0,2.318435754,0.139664804,44.05027933,19.7575,26.2325
2022/3/7 6:00,0,0.140449438,0,0,1.601123596,0.224719101,62.58426966,19.745,26.205
2022/3/7 7:00,0.027932961,0.083798883,0,0,0.977653631,0.195530726,59.80446927,19.78,26.265
2022/3/7 8:00,0.028089888,0,0,0,1.179775281,0.140449438,36.57303371,19.8175,26.345
2022/3/7 9:00,0.055865922,0.083798883,0,0,1.424581006,0.167597765,25.94972067,19.945,26.3275
2022/3/7 10:00,0.056179775,0.028089888,0,0,1.123595506,0.056179775,20.50561798,20.065,26.3425
2022/3/7 11:00,0.027932961,0.027932961,0,0,1.173184358,0.083798883,23.01675978,20.005,26.435
2022/3/7 12:00,0.168539326,0.084269663,0,0,0.870786517,0.084269663,20.2247191,19.7075,26.5625
2022/3/7 13:00,0.113636364,0.056818182,0,0,1.448863636,0.284090909,22.98295455,19.745,26.5475
2022/3/7 14:00,0.223463687,0.055865922,0,0,1.368715084,0.30726257,17.68156425,19.805,26.5
2022/3/7 15:00,0.112359551,0.028089888,0,0,1.966292135,0.168539326,21.15168539,19.835,26.465
2022/3/7 16:00,0.083798883,0.111731844,0,0,1.592178771,0.167597765,25.36312849,19.8525,26.4375
2022/3/7 17:00,0.056179775,0,0,0,0.814606742,0.140449438,24.80337079,19.805,26.43
2022/3/7 18:00,0.139664804,0.027932961,0,0,1.005586592,0.027932961,23.60335196,19.8575,26.3825
2022/3/7 19:00,0.028089888,0.084269663,0,0,2.415730337,0,22.9494382,19.91,26.3325
2022/3/7 20:00,0,0,0,0,0.95505618,0,15.08426966,19.945,26.2625
2022/3/7 21:00,0,0.056179775,0,0,0.786516854,0,17.41573034,19.905,26.1425
2022/3/7 22:00,0.084269663,0.056179775,0,0,1.404494382,0,22.16292135,19.825,26.2325
2022/3/7 23:00,0.083798883,0.111731844,0,0,1.703910615,0.027932961,36.9273743,19.6575,26.3625
2022/3/8 0:00,0.084269663,0.561797753,0,0,2.865168539,0.112359551,51.17977528,19.63,26.3825
2022/3/8 1:00,0.195530726,0.139664804,0,0,3.12849162,0.027932961,51.81564246,19.6075,26.405
2022/3/8 2:00,0.112359551,0.112359551,0,0,3.735955056,0.252808989,31.03932584,19.59,26.4025
2022/3/8 3:00,0.115606936,0.202312139,0.028901734,0,3.930635838,0.346820809,14.71098266,19.6575,26.3875
2022/3/8 4:00,0.058139535,0.174418605,0,0,2.529069767,0.029069767,17.23837209,19.61,26.5225
2022/3/8 5:00,0.055865922,0.139664804,0,0,2.82122905,0,61.87150838,19.5075,26.6225
2022/3/8 6:00,0.056179775,0.112359551,0,0,2.106741573,0.028089888,45.87078652,19.475,26.6925
2022/3/8 7:00,0,0.05952381,0,0,0.982142857,0.029761905,15.47619048,19.705,26.615
2022/3/8 8:00,0.140449438,0.084269663,0,0,1.264044944,0,44.80337079,19.9075,26.5225
2022/3/8 9:00,0.084269663,0.056179775,0,0,1.657303371,0.056179775,57.13483146,19.9675,26.4425
2022/3/8 10:00,0,0,0,0,0.487804878,0,11.8597561,19.93,26.4325
2022/3/8 11:00,0,0.034013605,0,0.034013605,0.408163265,0,8.129251701,19.89,26.525
2022/3/8 12:00,0.041322314,0,0,0.041322314,0.619834711,0,6.157024793,19.93,26.505
2022/3/8 13:00,0,0.126582278,0,0,0.917721519,0.03164557,12.8164557,19.9425,26.475
2022/3/8 14:00,0.086705202,0.144508671,0,0.028901734,2.10982659,0,35.28901734,19.86,26.435
2022/3/8 15:00,0.083798883,0.111731844,0,0,1.480446927,0,81.95530726,19.8075,26.42
2022/3/8 16:00,0,0,0,0,0.930232558,0,29.18604651,19.7925,26.44
2022/3/8 17:00,0,0.042372881,0,0,0.211864407,0,5.169491525,19.73,26.4225
2022/3/8 18:00,0,0,0,0,0.373134328,0,2.76119403,19.69,26.3975
2022/3/8 19:00,0.064935065,0.032467532,0,0.032467532,0.454545455,0,12.27272727,19.7325,26.37
2022/3/8 20:00,0,0,0,0,0.766871166,0,10.58282209,19.72,26.3775
2022/3/8 21:00,0,0,0,0,0.279503106,0,5.155279503,19.635,26.375
2022/3/8 22:00,0,0.030864198,0,0,0.216049383,0,5.401234568,19.46,26.385
2022/3/8 23:00,0,0,0,0,0.089285714,0,0.758928571,19.37,26.3725
2022/3/9 0:00,0,0,0,0,0.68627451,0,3.169934641,19.4275,26.38
2022/3/9 1:00,0,0,0,0.029761905,0.803571429,0,9.94047619,19.4975,26.3975
2022/3/9 2:00,0.056818182,0,0,0,1.505681818,0,22.07386364,19.495,26.3825
2022/3/9 3:00,0.028901734,0,0,0,1.878612717,0,20.66473988,19.5025,26.385
2022/3/9 4:00,0.028571429,0,0,0,1.628571429,0.028571429,26.05714286,19.57,26.3775
2022/3/9 5:00,0.027932961,0,0,0,2.48603352,0,38.63128492,19.9025,26.38
2022/3/9 6:00,0.086705202,0,0,0,1.242774566,0,34.68208092,19.995,26.3875
2022/3/9 7:00,0.069444444,0,0,0,0.486111111,0,1.666666667,19.8825,26.385
2022/3/9 8:00,0,0,0,0,0.555555556,0,1.597222222,19.9225,26.3925
2022/3/9 9:00,0.040983607,0,0,0,0.286885246,0,10.98360656,20.3325,26.405
2022/3/9 10:00,0,0,0,0,0.474860335,0,34.77653631,20.415,26.41
2022/3/9 11:00,0.084269663,0,0,0.056179775,0.758426966,0,113.8202247,20.2325,26.4025
2022/3/9 12:00,0.111731844,0,0,0,1.340782123,0,68.29608939,19.9425,26.42
2022/3/9 13:00,0.056497175,0,0,0,1.525423729,0.028248588,34.63276836,19.8725,26.4275
2022/3/9 14:00,0.056179775,0.028089888,0,0,1.320224719,0.056179775,26.48876404,19.88,26.435
2022/3/9 15:00,0.028089888,0.028089888,0,0.112359551,0.814606742,0,92.78089888,19.965,26.4425
2022/3/9 16:00,0,0,0,0.084269663,0.533707865,0,74.24157303,20.015,26.42
2022/3/9 17:00,0.040322581,0,0,0,0.080645161,0,21.0483871,19.9675,26.4225
2022/3/9 18:00,0,0,0,0,0.106382979,0,0,19.86,26.4075
2022/3/9 19:00,0,0,0,0,0,0,0,19.77,26.4075
2022/3/9 20:00,0,0,0,0.108695652,0,0,0,19.7975,26.4225
2022/3/9 21:00,0,0,0,0,0,0,0,19.7825,26.4025
2022/3/9 22:00,0,0,0,0,0.056818182,0,0.113636364,19.6925,26.395
2022/3/9 23:00,0,0,0,0,0.133333333,0,0.133333333,19.695,26.4
2022/3/10 0:00,0,0,0,0,0.075757576,0,0,19.575,26.395
2022/3/10 1:00,0,0,0,0,0.204081633,0,0.102040816,19.4775,26.39
2022/3/10 2:00,0,0,0,0,0.089285714,0,0,19.5075,26.395
2022/3/10 3:00,0,0,0,0,0,0,0.326086957,19.61,26.4125
2022/3/10 4:00,0,0,0,0,0.425531915,0,0.425531915,19.6725,26.4125
2022/3/10 5:00,0,0.032258065,0,0.064516129,1,0,14.64516129,19.65,26.4525
2022/3/10 6:00,0,0,0,0,0.483870968,0,8.655913978,19.59,26.4775
2022/3/10 7:00,0,0,0,0,0,0,0,19.6575,26.49
2022/3/10 8:00,0,0,0,0,0,0,0,19.6925,26.49
2022/3/10 9:00,0,0,0,0,0.357142857,0,1.25,19.6975,26.475
2022/3/10 10:00,0,0,0,0,0.23255814,0,3.139534884,19.65,26.4725
2022/3/10 11:00,0,0,0,0,0.458715596,0,6.788990826,19.75,26.4575
2022/3/10 12:00,0,0,0,0,1.212121212,0,1.363636364,19.82,26.4475
2022/3/10 13:00,0,0,0,0,0,0,0,19.7675,26.44
2022/3/10 14:00,0,1.829268293,0,0,1.341463415,0,4.512195122,19.8125,26.44
2022/3/10 15:00,0,0,0,0,2.1875,0,5.9375,19.895,26.4375
2022/3/10 16:00,0,0,0,0,0,0,0,19.85,26.4325
2022/3/10 17:00,0,0,0,0,0,0,0,19.845,26.4425
2022/3/10 18:00,0,0,0,0,0,0,0,19.9225,26.445
2022/3/10 19:00,0,0,0,0,0,0,0,20.0325,26.4475
2022/3/10 20:00,0,0,0,0,0,0,0,20,26.45
2022/3/10 21:00,0,0,0,0,0,0,0,20.035,26.44
2022/3/10 22:00,0,0,0,0,0,0,0,20.0025,26.4475
2022/3/10 23:00,0,0,0,0,0,0,0,19.9325,26.4475
2022/3/11 0:00,0,0,0,0,0,0,0,19.8525,26.445
2022/3/11 1:00,0,0,0,0,0,0,0,19.85,26.4575
2022/3/11 2:00,0,0,0,0,0,0,0,19.8775,26.4625
2022/3/11 3:00,0,0,0,0,0.333333333,0,0,19.955,26.4625
2022/3/11 4:00,0,0,0,0,0,0,0,19.9975,26.4775
2022/3/11 5:00,0,0,0,0,0.507246377,0,2.608695652,19.9325,26.49
2022/3/11 6:00,0,0,0,0,0.263157895,0,5.328947368,19.97,26.5125
2022/3/11 7:00,0.040322581,0,0,0,0.322580645,0,11.33064516,19.9525,26.5175
2022/3/11 8:00,0.03875969,0,0,0,0.620155039,0,10.03875969,20.065,26.525
2022/3/11 9:00,0,0,0,0,0.636363636,0,4.545454545,20.26,26.505
2022/3/11 10:00,0,0,0,0,0.972222222,0,3.888888889,20.765,26.45
2022/3/11 11:00,0,0,0,0,0.384615385,0,3.461538462,21.32,26.3975
2022/3/11 12:00,0,0,0,0,0,0,0,21.7175,26.225
2022/3/11 13:00,0,0,0,0,2.142857143,0,0,21.92,25.9375
2022/3/11 14:00,0,0,0,0.131578947,0.131578947,0,6.842105263,21.9075,25.81
2022/3/11 15:00,0,0,0,0,0.289855072,0,7.898550725,21.8525,25.71
2022/3/11 16:00,0,0.051546392,0,0,0.206185567,0,10.15463918,21.66,25.805
2022/3/11 17:00,0,0,0,0,0.11627907,0,2.093023256,21.5875,25.85
2022/3/11 18:00,0,0,0,0,0.079365079,0,7.222222222,21.4775,25.8625
2022/3/11 19:00,0,0,0,0,0.064935065,0,3.571428571,21.4375,25.8325
2022/3/11 20:00,0.066225166,0.033112583,0,0,0.198675497,0,26.25827815,21.4125,25.8725
2022/3/11 21:00,0.057471264,0,0,0,0.431034483,0,45.83333333,21.3625,25.9625
2022/3/11 22:00,0,0.224719101,0,0,0.421348315,0,46.09550562,21.275,26.0725
2022/3/11 23:00,0.030674847,0.030674847,0,0,0.398773006,0,31.59509202,21.1625,26.165
2022/3/12 0:00,0,0,0,0,0.211864407,0,8.686440678,21.0475,26.175
2022/3/12 1:00,0,0,0,0,0.126582278,0,0.949367089,20.995,26.175
2022/3/12 2:00,0,0,0,0,0.235294118,0,1.294117647,21.0375,26.185
2022/3/12 3:00,0,0,0,0,0,0,0.208333333,21.015,26.23
2022/3/12 4:00,0,0,0,0,0.071428571,0,0.214285714,21.1675,26.215
2022/3/12 5:00,0,0,0,0,0,0,0.5,21.3025,26.1575
2022/3/12 6:00,0,0,0,0,0.080645161,0,0.403225806,21.4475,26.115
2022/3/12 7:00,0,0,0,0,0,0,0.25,21.5875,26.1075
2022/3/12 8:00,0,0,0,0,0,0,0.853658537,21.7025,26.095
2022/3/12 9:00,0,0,0,0,0,0,0,21.705,26.1125
2022/3/12 10:00,0.106382979,0,0,0,0,0,0.957446809,21.8425,26.0575
2022/3/12 11:00,0,0,0,0,0.091743119,0,5.504587156,22.1725,25.985
2022/3/12 12:00,0,0,0,0,0.285714286,0,3.571428571,22.3375,25.9625
2022/3/12 13:00,0,0,0,0,0.625,0,3.571428571,22.4125,25.9725
2022/3/12 14:00,0,0,0,0,0.892857143,0,4.404761905,22.545,26.01
2022/3/12 15:00,0,0.073529412,0,0,1.029411765,0,13.01470588,22.62,26.02
2022/3/12 16:00,0.141242938,0.197740113,0,0,1.666666667,0.028248588,22.40112994,22.5625,26.0625
2022/3/12 17:00,0.113636364,0.028409091,0,0,1.335227273,0,26.13636364,22.3125,26.13
2022/3/12 18:00,0,0,0,0,0.78313253,0.030120482,15.48192771,21.9625,26.205
2022/3/12 19:00,0,0.035714286,0,0,0.214285714,0,10.14285714,21.2825,26.3775
2022/3/12 20:00,0.056818182,0.028409091,0,0,0.284090909,0.028409091,23.72159091,20.7875,26.505
2022/3/12 21:00,0.056179775,0.028089888,0,0,0.561797753,0,25.95505618,20.9325,26.4625
2022/3/12 22:00,0.056497175,0.028248588,0,0,0.536723164,0,30.53672316,21.0925,26.4
2022/3/12 23:00,0.032051282,0,0,0,0.288461538,0,14.48717949,21.1175,26.395
2022/3/13 0:00,0,0,0,0,0.135135135,0,7.364864865,21.43,26.2525
2022/3/13 1:00,0,0,0,0,0,0,0.348837209,21.5625,26.1825
2022/3/13 2:00,0,0,0,0,0,0,0,21.6075,26.1475
2022/3/13 3:00,0,0,0,0,0,0,1,21.69,26.12
2022/3/13 4:00,0.125,0,0,0,0.0625,0,1.5625,21.825,26.0975
2022/3/13 5:00,0,0,0,0,0.1,0,3.5,21.98,26.0875
2022/3/13 6:00,0,0,0,0,0.06993007,0,7.062937063,22.0375,26.095
2022/3/13 7:00,0,0,0,0,0,0,1.891891892,22.09,26.12
2022/3/13 8:00,0,0,0,0,0.125,0,0.1875,21.9775,26.1425
2022/3/13 9:00,0,0,0,0,0.071428571,0,1.571428571,21.8275,26.1775
2022/3/13 10:00,0,0,0,0,0.113636364,0,5.170454545,21.955,26.1725
2022/3/13 11:00,0,0,0,0,0.535714286,0,7.901785714,22.1525,26.15
2022/3/13 12:00,0,0,0,0,0.322580645,0,4.758064516,22.075,26.2225
2022/3/13 13:00,0,0,0,0,0,0,2.5,22.16,26.2275
2022/3/13 14:00,0,0,0,0,0,0,1.481481481,22.3175,26.1825
2022/3/13 15:00,0,0,0,0,0.215517241,0,6.50862069,22.5375,26.0875
2022/3/13 16:00,0,0.070921986,0,0,0.425531915,0,10.10638298,22.7525,25.915
2022/3/13 17:00,0.03968254,0.079365079,0,0,0.277777778,0.03968254,9.484126984,22.855,25.915
2022/3/13 18:00,0,0,0,0,0.230769231,0,4.769230769,22.9625,25.7925
2022/3/13 19:00,0,0,0,0,0.211267606,0,1.61971831,23.0025,25.625
2022/3/13 20:00,0.086206897,0,0,0,0.086206897,0,1.724137931,22.97,25.4575
2022/3/13 21:00,0,0,0,0.065789474,0.065789474,0,5,22.8725,25.4375
2022/3/13 22:00,0,0,0,0,0,0,5.405405405,22.8425,25.48
2022/3/13 23:00,0,0.082644628,0,0.041322314,0.41322314,0,6.32231405,22.4675,25.7
2022/3/14 0:00,0,0.04,0,0,0.2,0,6.2,22.025,25.975
2022/3/14 1:00,0.040650407,0.040650407,0,0.040650407,0.243902439,0,6.097560976,22.0725,25.8175
2022/3/14 2:00,0,0,0,0,0.217391304,0,4.869565217,22.035,25.81
2022/3/14 3:00,0,0,0,0.049019608,0.196078431,0,2.843137255,22.1,25.8475
2022/3/14 4:00,0,0,0,0,0.32967033,0,3.681318681,22.195,25.8125
2022/3/14 5:00,0,0,0,0,0.090909091,0,1.909090909,22.4225,25.7975
2022/3/14 6:00,0.044247788,0.044247788,0,0.044247788,0.221238938,0,8.938053097,22.51,25.8525
2022/3/14 7:00,0,0,0,0.081967213,0.245901639,0,4.262295082,22.56,25.935
2022/3/14 8:00,0,0,0,0,0,0,0,22.59,25.95
2022/3/14 9:00,0,0,0,0.119047619,0.833333333,0,9.96031746,22.5425,25.9725
2022/3/14 10:00,0.038461538,0,0,0.076923077,0.769230769,0.115384615,11.07692308,22.6325,25.9975
2022/3/14 11:00,0,0,0,0.044247788,0.398230088,0,8.14159292,22.9425,25.9325
2022/3/14 12:00,0,0,0,0,0.384615385,0,6.057692308,23.1675,25.8875
2022/3/14 13:00,0.108695652,0,0,0,0.217391304,0,3.47826087,23.14,25.8575
